Date,UVXY,SPY,VXXBEN,VIX,UX1,UX2,UX3,UX4,Day of week,Days to Roll,UVXY % Change,SPY % Change,VXXBEN % Change,VIX % Change,UX1 % Change,UX2 % Change,UX3 % Change,UX4 % Change
2006-11-10,7376737046.92,138.24,0.7900000000000009,10.79,11.0,11.95,12.7,13.16,6,3,0.016208345967847926,0.0004342162396873128,0.9268292682926844,-0.019981834695731227,0.0009099181073703999,0.006739679865206405,-0.006259780907668211,-0.01126972201352372
2006-11-13,7322021341.75,138.58,0.28500000000000103,10.86,10.59,11.97,12.68,13.17,1,2,-0.007417331649749559,0.0024594907407406996,-0.6392405063291131,0.006487488415199305,-0.037272727272727235,0.0016736401673640433,-0.0015748031496062298,0.0007598784194529085
2006-11-14,7010889414.04,139.62,0.3600000000000003,10.5,10.25,11.72,12.54,13.06,2,1,-0.042492627812477535,0.007504690431519689,0.2631578947368387,-0.03314917127071815,-0.032105760151085905,-0.02088554720133673,-0.01104100946372244,-0.008352315869400107
2006-11-15,6893193868.51,140.02,2.3299999999999983,10.31,11.62,12.35,12.93,13.54,3,24,-0.01678753415997447,0.0028649190660363644,5.472222222222212,-0.018095238095238053,0.13365853658536575,0.05375426621160395,0.031100478468899517,0.03675344563552829
2006-11-16,6846782395.01,140.38,2.4849999999999994,10.16,11.58,12.29,12.9,13.38,4,23,-0.006732941853270669,0.0025710612769602736,0.06652360515021516,-0.014548981571290032,-0.0034423407917383297,-0.004858299595141724,-0.002320185614849146,-0.011816838995568513
2006-11-17,6948684107.2,140.42,2.754999999999999,10.05,11.67,12.32,12.94,13.44,5,22,0.014883153328235865,0.00028494087476849117,0.1086519114688127,-0.010826771653543288,0.007772020725388629,0.0024410089503661414,0.0031007751937983663,0.004484304932735439
2006-11-20,6712020105.58,140.5,2.6549999999999985,9.97,11.43,12.36,13.09,13.43,1,21,-0.03405882293235585,0.0005697194131890626,-0.03629764065335772,-0.007960199004975133,-0.020565552699228773,0.0032467532467532756,0.011591962905718622,-0.0007440476190475609
2006-11-21,6804641095.93,140.64,2.89,9.9,11.5,12.48,13.31,13.5,2,20,0.01379927188731167,0.000996441281138738,0.08851224105461464,-0.007021063189568744,0.006124234470691103,0.009708737864077666,0.01680672268907557,0.005212211466865346
2006-11-22,6934427078.43,140.92,2.6949999999999985,10.14,11.61,12.59,13.5,13.73,3,19,0.01907315619888128,0.0019908987485779406,-0.06747404844290716,0.024242424242424176,0.009565217391304337,0.008814102564102422,0.01427498121712989,0.01703703703703696
2006-11-24,7099115629.58,140.35,1.9999999999999984,10.73,11.7,12.79,13.75,14.1,5,18,0.02374940990615859,-0.004044848140789092,-0.2578849721706866,0.05818540433925046,0.007751937984496138,0.015885623510722757,0.0185185185185186,0.02694828841951935
2006-11-27,7920676014.48,138.42,0.7050000000000001,12.3,12.46,13.39,13.98,14.32,1,17,0.1157271451498536,-0.013751335945849763,-0.6474999999999997,0.146318732525629,0.06495726495726517,0.04691164972634887,0.016727272727272702,0.015602836879432758
2006-11-28,7364618833.58,139.02,1.0500000000000016,11.62,12.0,12.96,13.68,14.15,2,16,-0.07020324778888276,0.004334633723450443,0.4893617021276617,-0.05528455284552858,-0.036918138041733606,-0.0321135175504107,-0.02145922746781126,-0.011871508379888263
2006-11-29,6794628711.18,140.47,1.5050000000000008,10.83,11.46,12.58,13.44,13.89,3,15,-0.07739573972261138,0.010430153934685604,0.4333333333333318,-0.06798623063683296,-0.04499999999999993,-0.029320987654321007,-0.01754385964912286,-0.0183745583038869
2006-11-30,6708187104.35,140.53,1.2649999999999988,10.91,11.37,12.52,13.28,13.83,4,14,-0.01272205009344618,0.0004271374670747896,-0.15946843853820725,0.007386888273314796,-0.007853403141361404,-0.004769475357710662,-0.011904761904761862,-0.004319654427645814
2006-12-01,6994773339.7,140.22,0.5300000000000002,11.66,11.65,12.74,13.5,13.95,5,13,0.04272186074895834,-0.002205934675869936,-0.5810276679841891,0.06874427131072403,0.02462620932277937,0.01757188498402562,0.016566265060240948,0.00867678958785234
2006-12-04,6771096670.93,141.29,0.8949999999999996,11.23,11.49,12.5,13.22,13.81,1,12,-0.03197768646776378,0.007630865782342067,0.6886792452830173,-0.036878216123499064,-0.01373390557939913,-0.01883830455259028,-0.020740740740740726,-0.01003584229390675
2006-12-05,6818880990.49,141.9,0.8900000000000006,11.27,11.52,12.55,13.24,13.67,2,11,0.007057101955898704,0.00431736145516326,-0.005586592178769889,0.003561887800534125,0.0026109660574411553,0.0040000000000000036,0.001512859304084735,-0.010137581462708267
2006-12-06,6926686921.16,141.78,0.9000000000000004,11.33,11.55,12.69,13.26,13.68,3,10,0.015809915266207453,-0.0008456659619450191,0.01123595505617958,0.0053238686779060185,0.0026041666666667407,0.011155378486055634,0.0015105740181269312,0.000731528895391298
2006-12-07,7175704398.62,141.16,-0.6200000000000001,12.67,12.0,12.77,13.54,13.82,4,9,0.0359504450387802,-0.004372972210466952,-1.6888888888888887,0.1182700794351279,0.03896103896103886,0.0063041765169424835,0.02111613876319751,0.01023391812865504
2006-12-08,7200594007.04,141.42,0.28000000000000025,12.07,11.98,12.81,13.32,13.73,5,8,0.003468594445555251,0.0018418815528478127,-1.4516129032258067,-0.04735595895816891,-0.0016666666666665941,0.003132341425215346,-0.016248153618906858,-0.0065123010130245795
2006-12-11,6852213333.74,141.83,1.6649999999999985,10.71,11.43,12.6,13.32,13.65,1,7,-0.048382213045116806,0.0028991656059964566,4.9464285714285605,-0.11267605633802813,-0.045909849749582676,-0.016393442622950838,0.0,-0.0058266569555717185
2006-12-12,6709295888.92,141.72,1.459999999999999,10.65,11.18,12.51,13.33,14.0,2,6,-0.020857121321118277,-0.0007755763942749461,-0.1231231231231229,-0.0056022408963586345,-0.02187226596675418,-0.0071428571428571175,0.0007507507507507061,0.02564102564102555
2006-12-13,6495367897.56,141.87,1.4849999999999994,10.18,10.54,12.43,13.37,13.89,3,5,-0.03188531179751497,0.0010584250635055081,0.017123287671233056,-0.04413145539906105,-0.057245080500894496,-0.006394884092725817,0.0030007501875468634,-0.007857142857142785
2006-12-14,6556086341.7,143.12,1.679999999999998,9.97,10.37,12.53,13.4,13.85,4,4,0.009347960746427963,0.00881088320293233,0.13131313131313038,-0.02062868369351656,-0.016129032258064502,0.008045052292839916,0.002243829468960401,-0.0028797696184306165
2006-12-15,6735651186.67,142.34,1.7199999999999989,10.05,10.44,12.71,13.55,14.02,5,3,0.02738902991985892,-0.005449972051425389,0.02380952380952439,0.008024072216650024,0.0067502410800386325,0.014365522745411141,0.011194029850746245,0.012274368231046884
2006-12-18,6781420435.36,141.95,1.0300000000000011,10.6,10.56,12.74,13.62,14.02,1,2,0.0067950740650848385,-0.0027399185049881147,-0.40116279069767335,0.05472636815920384,0.011494252873563315,0.002360346184106854,0.005166051660516535,0.0
2006-12-19,6424051867.7,142.22,1.3149999999999995,10.3,10.57,12.39,13.46,13.9,2,1,-0.052698187800979235,0.0019020781965481959,0.2766990291262117,-0.028301886792452713,0.0009469696969697239,-0.027472527472527486,-0.011747430249632762,-0.008559201141226769
2006-12-20,6384304416.64,142.14,3.655,10.26,12.35,13.39,13.92,14.31,3,16,-0.006187286758976618,-0.0005625087891999447,1.779467680608366,-0.003883495145631133,0.16840113528855238,0.08071025020177558,0.03417533432392261,0.029496402877697836
2006-12-21,6479828323.01,141.62,3.3950000000000005,10.53,12.44,13.5,14.05,14.38,4,15,0.014962304447925012,-0.0036583649922610206,-0.0711354309165525,0.02631578947368407,0.007287449392712642,0.00821508588498876,0.009339080459770166,0.004891684136967278
2006-12-22,6667235759.49,140.75,2.42,11.36,12.62,13.68,14.25,14.44,5,14,0.028921666923568345,-0.00614320011297842,-0.28718703976435944,0.07882241215574548,0.014469453376205754,0.01333333333333342,0.014234875444839812,0.004172461752433909
2006-12-26,6322877137.42,141.58,2.08,11.26,12.27,13.4,13.87,14.46,2,13,-0.05164938431640831,0.005896980461811863,-0.14049586776859502,-0.008802816901408383,-0.02773375594294769,-0.020467836257309857,-0.026666666666666727,0.0013850415512466352
2006-12-27,6001796531.5,142.51,2.5299999999999985,10.64,11.95,13.08,13.79,14.44,3,12,-0.05078077573574591,0.006568724396101011,0.21634615384615308,-0.05506216696269972,-0.026079869600652006,-0.023880597014925398,-0.005767844268204758,-0.0013831258644537714
2006-12-28,6111509535.66,142.21,2.164999999999999,10.99,12.09,13.12,13.93,14.46,4,11,0.018280027252536524,-0.002105115430495963,-0.14426877470355715,0.03289473684210531,0.011715481171548081,0.003058103975535076,0.010152284263959421,0.0013850415512466352
2006-12-29,6243079674.06,141.62,1.5149999999999997,11.56,12.3,13.11,14.06,14.53,5,10,0.021528255438742816,-0.004148794036987535,-0.30023094688221696,0.05186533212010924,0.017369727047146455,-0.0007621951219511924,0.00933237616654714,0.004840940525587811
2007-01-03,6251589648.87,141.37,0.7300000000000022,12.04,12.21,13.16,13.95,14.37,3,9,0.0013631052708422686,-0.0017652873887868958,-0.5181518151815165,0.04152249134948094,-0.007317073170731714,0.0038138825324181003,-0.007823613086771042,-0.0110116999311769
2007-01-04,6191485395.69,141.67,1.4249999999999998,11.51,12.11,13.16,13.66,14.36,4,8,-0.009614235187503817,0.002122090966965917,0.9520547945205418,-0.04401993355481726,-0.008190008190008258,0.0,-0.02078853046594975,-0.0006958942240778976
2007-01-05,6484496158.17,140.54,0.91,12.14,12.38,13.48,13.83,14.39,5,7,0.047324792639254376,-0.007976282910990284,-0.3614035087719297,0.05473501303214601,0.022295623451692892,0.024316109422492405,0.012445095168374776,0.002089136490250665
2007-01-08,6348257868.5,141.19,0.915,12.0,12.25,13.33,13.93,14.34,1,6,-0.021009849701021044,0.004625017788530084,0.005494505494505475,-0.011532125205930832,-0.010500807754442731,-0.011127596439169163,0.007230657989877098,-0.0034746351633079264
2007-01-09,6293188703.24,141.07,0.995,11.91,12.22,13.28,13.94,14.43,2,5,-0.008674689403096347,-0.0008499185494723616,0.08743169398907091,-0.007499999999999951,-0.002448979591836653,-0.0037509377344336903,0.00071787508973431,0.006276150627614996
2007-01-10,6157728614.33,141.54,1.2749999999999997,11.47,11.9,13.16,13.9,14.32,3,4,-0.021524873207799944,0.0033316793081448193,0.28140703517587906,-0.03694374475230899,-0.026186579378068786,-0.009036144578313143,-0.0028694404591104172,-0.007623007623007605
2007-01-11,5315030262.08,142.16,0.8150000000000013,10.87,10.98,12.28,13.44,14.02,4,3,-0.13685214224753406,0.004380387169704791,-0.360784313725489,-0.052310374891020195,-0.07731092436974785,-0.06686930091185417,-0.0330935251798562,-0.020949720670391137
2007-01-12,5128811910.26,143.24,1.4749999999999996,10.15,10.66,12.08,13.18,13.82,5,2,-0.035036179031485815,0.0075970737197523786,0.8098159509202421,-0.06623735050597968,-0.029143897996357082,-0.01628664495113996,-0.019345238095238027,-0.014265335235377985
2007-01-16,4986102358.54,142.96,0.4299999999999997,10.74,10.59,11.9,12.91,13.57,2,1,-0.027825070253505557,-0.0019547612398771452,-0.7084745762711866,0.058128078817734075,-0.0065666041275798115,-0.01490066225165565,-0.020485584218512876,-0.01808972503617945
2007-01-17,4995870497.53,143.02,2.4750000000000005,10.59,11.91,12.9,13.57,14.31,3,20,0.0019590730970995285,0.00041969781757145164,4.755813953488377,-0.013966480446927387,0.12464589235127477,0.08403361344537807,0.051123160340821094,0.05453205600589528
2007-01-18,5116313111.18,142.54,2.2350000000000008,10.85,12.06,12.9,13.47,14.04,4,19,0.02410843389746553,-0.0033561739616838615,-0.09696969696969682,0.02455146364494798,0.012594458438287104,0.0,-0.007369196757553431,-0.018867924528301994
2007-01-19,4827036242.69,142.82,2.479999999999998,10.4,11.69,12.78,13.32,13.99,5,18,-0.0565401026488942,0.0019643608811561464,0.10961968680089362,-0.041474654377880116,-0.03067993366500832,-0.009302325581395432,-0.011135857461024523,-0.0035612535612534746
2007-01-22,4954047682.28,142.38,2.1350000000000007,10.77,11.85,12.88,13.35,14.06,1,17,0.026312510038088988,-0.003080801008262135,-0.1391129032258056,0.03557692307692295,0.01368691189050475,0.007824726134585402,0.0022522522522521182,0.005003573981415377
2007-01-23,4656282101.63,142.8,2.250000000000001,10.34,11.47,12.58,13.33,13.9,2,16,-0.060105513662104926,0.002949852507374784,0.05386416861826704,-0.03992571959145774,-0.03206751054852308,-0.02329192546583858,-0.0014981273408238849,-0.011379800853485111
2007-01-24,4554528312.1,143.95,2.7399999999999998,9.89,11.32,12.51,13.28,13.75,3,15,-0.021853012190644394,0.008053221288515156,0.21777777777777718,-0.0435203094777562,-0.013077593722755076,-0.005564387917329161,-0.0037509377344336903,-0.010791366906474864
2007-01-25,4897475693.67,142.26,1.3899999999999988,11.22,11.83,12.78,13.45,13.91,4,14,0.0752981116966367,-0.011740187565126736,-0.49270072992700775,0.134479271991911,0.04505300353356878,0.021582733812949506,0.012801204819277157,0.011636363636363667
2007-01-26,4925017322.59,142.16,1.5749999999999993,11.13,11.88,12.78,13.47,13.9,5,13,0.005623637694740946,-0.000702938282018839,0.13309352517985662,-0.008021390374331583,0.004226542688081203,0.0,0.0014869888475836923,-0.0007189072609633529
2007-01-29,4905003459.74,142.05,1.0400000000000018,11.45,11.81,12.81,13.45,13.9,1,12,-0.004063714204252888,-0.0007737760270116745,-0.33968253968253825,0.028751123090745567,-0.005892255892255949,0.0023474178403757318,-0.0014847809948033142,0.0
2007-01-30,4752745877.75,142.79,1.4799999999999986,10.96,11.6,12.64,13.35,13.78,2,11,-0.03104127922431077,0.005209433298134281,0.42307692307691935,-0.04279475982532732,-0.01778154106689256,-0.013270882123341154,-0.0074349442379182396,-0.008633093525179936
2007-01-31,4605064372.68,143.75,2.055,10.42,11.51,12.35,13.17,13.76,3,10,-0.031072880576546558,0.006723159885146046,0.38851351351351493,-0.04927007299270081,-0.00775862068965516,-0.022943037974683667,-0.013483146067415741,-0.0014513788098693414
2007-02-01,4492879917.47,144.61,1.9499999999999984,10.31,11.28,12.27,13.08,13.64,4,9,-0.02436110467326913,0.005982608695652258,-0.05109489051094973,-0.01055662188099804,-0.019982623805386623,-0.006477732793522262,-0.006833712984054663,-0.008720930232558044
2007-02-02,4456302367.91,144.81,2.1999999999999997,10.08,11.2,12.24,13.08,13.66,5,8,-0.008141225724233814,0.0013830302192101573,0.12820512820512908,-0.022308438409311404,-0.007092198581560294,-0.0024449877750610804,0.0,0.0014662756598240456
2007-02-05,4469052074.99,144.85,1.4749999999999988,10.55,11.16,12.28,13.05,13.71,1,7,0.0028610507159054777,0.00027622401767835036,-0.32954545454545503,0.04662698412698418,-0.0035714285714284477,0.0032679738562091387,-0.002293577981651307,0.0036603221083455484
2007-02-06,4339347060.02,144.89,1.1999999999999993,10.65,11.16,12.03,12.83,13.48,2,6,-0.029022936585559878,0.0002761477390402778,-0.18644067796610153,0.009478672985781866,0.0,-0.02035830618892509,-0.01685823754789273,-0.016776075857038664
2007-02-07,4224846279.96,145.21,1.4149999999999991,10.32,10.95,11.89,12.83,13.49,3,5,-0.026386638007118157,0.0022085720201534542,0.1791666666666667,-0.030985915492957705,-0.018817204301075363,-0.01163757273482946,0.0,0.0007418397626113293
2007-02-08,4280907272.55,145.02,1.3350000000000009,10.44,11.01,11.97,12.83,13.55,4,4,0.013269356770663654,-0.0013084498312788684,-0.05653710247349708,0.011627906976744207,0.005479452054794498,0.006728343145500526,0.0,0.004447739065974732
2007-02-09,4447537062.34,143.94,0.6800000000000006,11.1,11.23,12.2,13.17,13.74,5,3,0.038923942795598965,-0.007447248655357952,-0.49063670411985005,0.06321839080459779,0.019981834695731227,0.019214703425229684,0.026500389711613392,0.014022140221402246
2007-02-12,4606348953.67,143.45,0.15500000000000025,11.61,11.36,12.42,13.39,13.95,1,2,0.03570782864852484,-0.0034041961928581443,-0.7720588235294116,0.04594594594594592,0.011576135351736294,0.0180327868852459,0.016704631738800435,0.015283842794759694
2007-02-13,4268693570.13,144.66,0.915,10.34,10.43,11.99,13.14,13.7,2,1,-0.07330217205341794,0.008434994771697513,4.903225806451603,-0.10938845822566745,-0.08186619718309862,-0.0346215780998389,-0.01867064973861088,-0.017921146953404965
2007-02-14,4013557179.36,145.61,2.6850000000000005,10.23,11.63,12.8,13.51,13.95,3,24,-0.059769197900572224,0.006567122908889944,1.934426229508197,-0.010638297872340385,0.11505273250239711,0.06755629691409504,0.028158295281582868,0.018248175182481674
2007-02-15,3956550368.53,145.8,2.5249999999999995,10.22,11.55,12.61,13.39,13.81,4,23,-0.014203562645914602,0.001304855435753094,-0.05959031657355718,-0.0009775171065493637,-0.006878761822871837,-0.014843750000000044,-0.0088823094004441,-0.01003584229390675
2007-02-16,3962194590.92,145.73,2.820000000000001,10.02,11.56,12.58,13.37,13.81,5,22,0.0014265513804381236,-0.00048010973936918333,0.1168316831683176,-0.019569471624266255,0.0008658008658009031,-0.0023790642347343294,-0.0014936519790890168,0.0
2007-02-20,3831043778.12,146.04,2.164999999999999,10.24,11.37,12.31,13.2,13.75,2,21,-0.03310054814080887,0.0021272215741439116,-0.23226950354609988,0.021956087824351433,-0.016435986159169635,-0.021462639109697923,-0.012715033657441976,-0.00434467776973213
2007-02-21,3754570128.14,145.98,2.0700000000000007,10.2,11.24,12.26,13.12,13.59,3,20,-0.019961570373264625,-0.00041084634346755244,-0.04387990762124638,-0.003906250000000111,-0.011433597185576017,-0.004061738424045558,-0.0060606060606061,-0.011636363636363667
2007-02-22,3702080331.53,145.87,1.9850000000000008,10.18,11.15,12.21,13.08,13.52,4,19,-0.013980241364143331,-0.0007535278805315127,-0.04106280193236711,-0.0019607843137254832,-0.008007117437722422,-0.004078303425774754,-0.0030487804878047697,-0.005150846210448923
2007-02-23,3978791944.07,145.3,2.015,10.58,11.59,12.59,13.24,13.69,5,18,0.07474489685793517,-0.003907588949064178,0.01511335012594417,0.03929273084479368,0.039461883408071774,0.031122031122031046,0.012232415902140747,0.012573964497041512
2007-02-26,3901226302.74,145.17,0.9849999999999984,11.15,11.44,12.54,13.2,13.68,1,17,-0.01949477188562332,-0.0008947006194083285,-0.5111662531017378,0.05387523629489599,-0.012942191544434878,-0.003971405877680745,-0.0030211480362538623,-0.0007304601899196239
2007-02-27,5816591300.4,139.5,-5.4099999999999975,18.31,14.81,14.49,14.42,14.42,2,16,0.4909648528501811,-0.039057656540607444,-6.4923857868020365,0.6421524663677127,0.2945804195804196,0.1555023923444978,0.09242424242424252,0.05409356725146197
2007-02-28,4890701881.19,140.93,-2.8549999999999995,15.42,13.5,13.55,13.88,13.99,3,15,-0.15918075920966424,0.010250896057347747,-0.47227356746765237,-0.15783724740578908,-0.08845374746792711,-0.06487232574189095,-0.03744798890429957,-0.029819694868238544
2007-03-01,5318301698.89,140.51,-2.5500000000000007,15.82,14.16,14.04,14.04,14.19,4,14,0.08743117615583595,-0.0029802029376286843,-0.10683012259194358,0.025940337224384047,0.04888888888888898,0.03616236162361619,0.011527377521613813,0.014295925661186537
2007-03-02,5930621751.67,138.67,-5.43,18.61,15.19,14.59,14.69,14.67,5,13,0.1151345086172526,-0.013095153369866885,1.1294117647058814,0.17635903919089757,0.07274011299435013,0.03917378917378933,0.04629629629629628,0.03382663847780121
2007-03-05,6485278581.59,137.35,-5.79,19.63,16.15,15.01,14.93,14.79,1,12,0.0935242295234584,-0.009519001947068562,0.06629834254143652,0.05480924234282636,0.06319947333772213,0.028786840301576522,0.016337644656228667,0.008179959100204526
2007-03-06,5655846534.11,139.7,-1.8500000000000023,15.96,15.03,14.12,14.1,14.31,2,11,-0.12789459034721185,0.01710957408081537,-0.6804835924006905,-0.18695873662761076,-0.06934984520123832,-0.05929380413057961,-0.0555927662424649,-0.03245436105476662
2007-03-07,5465628365.96,139.56,-1.4050000000000011,15.24,14.37,14.17,14.04,14.05,3,10,-0.03363213039866053,-0.0010021474588403079,-0.24054054054054086,-0.045112781954887216,-0.043912175648702645,0.003541076487252104,-0.004255319148936176,-0.018169112508735097
2007-03-08,5068109168.1,140.74,-0.8299999999999983,14.29,13.75,13.71,13.75,14.01,4,9,-0.07273074040960303,0.008455144740613374,-0.4092526690391476,-0.06233595800524938,-0.043145441892832204,-0.032462949894142445,-0.02065527065527062,-0.002846975088968029
2007-03-09,5057206614.6,140.78,-0.6550000000000002,14.09,13.6,13.76,13.84,14.0,5,8,-0.002151207311914982,0.00028421202216843966,-0.21084337349397397,-0.013995801259622076,-0.01090909090909098,0.003646973012399579,0.006545454545454632,-0.0007137758743753775
2007-03-12,4889320701.27,140.99,-1.035,13.99,13.14,13.62,13.81,13.84,1,7,-0.03319736093940051,0.0014916891603922178,0.5801526717557244,-0.00709723207948898,-0.033823529411764586,-0.01017441860465118,-0.0021676300578034047,-0.011428571428571455
2007-03-13,5816027890.05,138.25,-4.559999999999999,18.13,15.34,14.59,14.49,14.47,2,6,0.1895370022545848,-0.019434002411518603,3.4057971014492745,0.2959256611865617,0.1674277016742769,0.07121879588839941,0.049239681390296886,0.04552023121387294
2007-03-14,6244588071.82,139.28,-2.5199999999999987,17.27,15.81,15.15,14.82,14.57,3,5,0.07368606029265701,0.007450271247739559,-0.44736842105263175,-0.04743519029233312,0.030638852672751016,0.03838245373543536,0.022774327122153215,0.006910850034554272
2007-03-15,6313160978.12,139.47,-1.5799999999999992,16.43,15.4,15.33,14.89,14.57,4,4,0.010981173699743163,0.0013641585295807168,-0.373015873015873,-0.04863925883034159,-0.02593295382669203,0.011881188118811892,0.004723346828610087,0.0
2007-03-16,6706943535.81,138.53,-1.299999999999999,16.79,15.99,15.79,15.22,14.95,5,3,0.06237486404271375,-0.0067398006739800564,-0.177215189873418,0.021911138161898824,0.0383116883116883,0.030006523157207976,0.022162525184687754,0.026080988332189303
2007-03-19,5894317691.49,140.2,-0.11999999999999922,14.59,14.32,14.89,14.69,14.67,1,2,-0.12116187350932561,0.012055150508915036,-0.9076923076923082,-0.13103037522334715,-0.10444027517198251,-0.05699810006333117,-0.034822601839684664,-0.0187290969899665
2007-03-20,5466741132.67,140.97,0.3450000000000015,13.27,13.06,14.38,14.46,14.86,2,1,-0.07254046714131457,0.005492154065620536,-3.8750000000000315,-0.09047292666209739,-0.08798882681564246,-0.03425117528542643,-0.015656909462219093,0.012951601908657073
2007-03-21,4631890364.71,143.29,1.795,12.19,13.28,13.6,13.81,14.17,3,19,-0.15271452364386096,0.016457402284173916,4.202898550724615,-0.08138658628485307,0.016845329249617125,-0.05424200278164126,-0.044951590594744184,-0.04643337819650062
2007-03-22,4690368288.53,143.18,0.8250000000000002,12.93,13.36,13.72,13.85,14.05,4,18,0.012625066488088477,-0.0007676739479376415,-0.5403899721448466,0.06070549630844946,0.006024096385542244,0.008823529411764675,0.002896451846488013,-0.008468595624558817
2007-03-23,4683923797.39,143.39,0.8400000000000007,12.95,13.33,13.87,13.87,14.0,5,17,-0.0013739840335691422,0.0014666852912417205,0.018181818181818965,0.0015467904098993568,-0.002245508982035904,0.010932944606413919,0.0014440433212996595,-0.003558718861210064
2007-03-26,4708377517.51,143.2,0.5350000000000001,13.16,13.38,13.79,13.86,13.95,1,16,0.005220776677371752,-0.001325057535392915,-0.36309523809523847,0.016216216216216273,0.0037509377344335793,-0.005767844268204758,-0.0007209805335255393,-0.0035714285714286698
2007-03-27,5042753595.93,142.86,0.7049999999999992,13.48,13.93,13.99,13.98,14.05,2,15,0.0710172617162681,-0.0023743016759775193,0.31775700934579243,0.024316109422492405,0.04110612855007467,0.014503263234227681,0.008658008658008809,0.007168458781362075
2007-03-28,5579305028.41,141.82,-0.4550000000000001,14.98,14.72,14.59,14.39,14.29,3,14,0.10640048582049477,-0.007279854402912123,-1.6453900709219869,0.1112759643916914,0.05671213208901649,0.04288777698355961,0.029327610872675214,0.01708185053380773
2007-03-29,5508825681.93,141.97,-0.8350000000000009,15.14,14.6,14.55,14.48,14.29,4,13,-0.012632280565611054,0.001057678747708346,0.8351648351648366,0.010680907877169465,-0.00815217391304357,-0.002741603838245288,0.006254343293954134,0.0
2007-03-30,5413307828.27,142.0,-0.2750000000000004,14.64,14.49,14.39,14.5,14.31,5,12,-0.017339059025468284,0.00021131224906678625,-0.6706586826347304,-0.03302509907529727,-0.007534246575342407,-0.010996563573883122,0.0013812154696133394,0.0013995801259623075
2007-04-02,5628784053.85,142.16,0.29000000000000004,14.53,14.7,14.77,14.61,14.41,1,11,0.03980490901602063,0.0011267605633802358,-2.054545454545453,-0.007513661202185884,0.014492753623188248,0.02640722724113953,0.0075862068965517615,0.006988120195667413
2007-04-03,5171468394.8,143.69,0.9499999999999984,13.46,14.0,14.28,14.21,14.09,2,10,-0.08124590580752578,0.01076252110298248,2.275862068965511,-0.07364074328974524,-0.04761904761904756,-0.033175355450236976,-0.0273785078713209,-0.022206800832755058
2007-04-04,5020899659.5,143.85,0.8899999999999997,13.24,13.65,14.2,14.38,14.42,3,9,-0.029115277094490133,0.0011135082469204693,-0.06315789473684086,-0.01634472511144136,-0.025000000000000022,-0.0056022408963585235,0.011963406052075909,0.023420865862313622
2007-04-05,4902715079.92,144.24,0.6849999999999987,13.23,13.53,14.0,14.26,14.38,4,8,-0.023538526478294353,0.0027111574556830664,-0.2303370786516865,-0.0007552870090634656,-0.008791208791208871,-0.014084507042253502,-0.00834492350486793,-0.002773925104022079
2007-04-09,4861442829.55,144.44,0.6049999999999995,13.14,13.3,14.03,14.21,14.24,1,7,-0.008418243707254858,0.001386577925679422,-0.11678832116788229,-0.006802721088435382,-0.016999260901699786,0.002142857142857002,-0.003506311360448766,-0.009735744089012566
2007-04-10,4519377229.56,144.61,0.4850000000000012,12.68,12.71,13.59,14.11,14.25,2,6,-0.07036297905444322,0.001176959291055324,-0.19834710743801387,-0.03500761035007616,-0.044360902255639045,-0.031361368496079844,-0.0070372976776919005,0.000702247191011196
2007-04-11,4821535360.54,144.02,0.03999999999999915,13.49,13.28,13.99,14.48,14.5,3,5,0.06685835583798294,-0.004079939146670375,-0.9175257731958782,0.06388012618296535,0.04484657749803289,0.029433406916850702,0.02622253720765433,0.01754385964912286
2007-04-12,4619698100.92,144.66,0.6699999999999982,12.71,12.87,13.73,14.28,14.33,4,4,-0.041861615549241726,0.004443827246215726,15.750000000000313,-0.05782060785767229,-0.030873493975903665,-0.018584703359542543,-0.013812154696132617,-0.01172413793103444
2007-04-13,4477874214.16,145.32,0.8750000000000018,12.2,12.39,13.57,14.02,14.13,5,3,-0.030699817100982463,0.004562422231439323,0.30597014925373767,-0.04012588512981918,-0.03729603729603714,-0.011653313911143437,-0.0182072829131652,-0.013956734124214831
2007-04-16,4073488005.21,146.7,0.1849999999999996,11.98,11.67,12.97,13.35,13.48,1,2,-0.09030763027492905,0.009496284062757931,-0.7885714285714295,-0.01803278688524579,-0.0581113801452785,-0.04421518054532059,-0.04778887303851642,-0.04600141542816705
2007-04-17,4182943432.81,147.09,0.22999999999999865,12.14,11.87,13.14,13.3,13.45,2,1,0.026870197594790035,0.002658486707566521,0.24324324324323854,0.013355592654423987,0.01713796058269068,0.013107170393215073,-0.0037453183520598232,-0.002225519287833877
2007-04-18,4177714551.32,147.27,1.1850000000000005,12.42,13.13,13.37,13.54,13.98,3,20,-0.0012500483389246142,0.0012237405669999202,4.1521739130435105,0.023064250411861664,0.10614995787700088,0.017503805175038023,0.018045112781954753,0.039405204460966736
2007-04-19,4117496757.11,147.23,0.9750000000000004,12.54,13.02,13.53,13.8,14.09,4,19,-0.014414051862632338,-0.0002716099680859507,-0.17721518987341767,0.009661835748792313,-0.008377760853008454,0.01196709050112199,0.019202363367799125,0.007868383404864066
2007-04-20,4121137759.94,148.62,1.6649999999999991,12.07,13.03,13.48,13.71,13.98,5,18,0.0008842758221272451,0.009441010663587601,0.7076923076923061,-0.037480063795853225,0.0007680491551458335,-0.003695491500369519,-0.006521739130434745,-0.007806955287437911
